0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.2316415e-14,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.773943e-35,1.0,0.0,1.0,1.37648965e-33,4.691972e-37,3.6162378e-16,1.0
7.811696e-15,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,8.582721e-35,1.0,0.0,1.0,2.0271156e-33,5.6475637e-37,2.151584e-16,1.0
6.225224e-15,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.4595183e-35,1.0,0.0,1.0,1.1061334e-33,7.0426777e-37,7.417948e-15,1.0
3.1932458e-14,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.6317355e-35,1.0,0.0,1.0,2.403589e-33,4.290184e-37,6.181234e-15,1.0
2.7838126e-14,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9999961,1.0
5.5660033e-14,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.006742e-34,1.0,0.0,1.0,7.868714e-34,9.247009e-38,1.2217998e-15,1.0
5.983215e-14,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.5849693e-35,1.0,0.0,1.0,1.4410418e-33,1.959953e-37,5.178814e-13,1.0
2.5336605e-14,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6.792859e-35,1.0,0.0,1.0,1.0614233e-33,2.2371414e-37,8.886756e-16,1.0
3.3081944e-13,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.2619862e-34,1.0,0.0,1.0,3.0892242e-34,1.8632421e-38,7.584016e-15,1.0
1.01724944e-13,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.9385633e-34,1.0,0.0,1.0,7.745657e-34,6.038989e-38,8.282736e-16,1.0
8.6778463e-13,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.918187e-34,1.0,0.0,1.0,9.449357e-34,1.4459776e-38,9.685523e-14,1.0
2.467233e-11,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.05108425e-33,1.0,0.0,1.0,1.2842327e-35,0.0,2.7634452e-14,1.0
1.9362405e-10,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.4414784e-30,1.0,0.0,1.0,1.29596645e-33,3.8880436e-38,2.6299056e-18,1.0
8.393205e-11,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.3266667e-30,1.0,0.0,1.0,1.078492e-33,4.3635476e-38,3.4790385e-18,1.0
4.5886897e-10,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.2850143e-30,1.0,0.0,1.0,2.8515247e-33,5.2081584e-38,5.125999e-18,1.0
7.641868e-11,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9999999
1.5548354e-12,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9999997
5.8113786e-10,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.4684163e-30,1.0,0.0,1.0,5.1506177e-33,7.90655e-38,3.6242045e-17,1.0
3.0468136e-10,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.387415e-32,1.0,0.0,1.0,6.931412e-34,4.849947e-38,7.622065e-12,1.0
1.9321334e-11,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,9.5456974e-33,1.0,0.0,1.0,7.4380222e-34,3.3240107e-37,1.0845938e-11,1.0
2.1743072e-12,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.5548923e-32,1.0,0.0,1.0,9.526054e-33,1.0781536e-35,8.5073104e-16,1.0
1.6071342e-12,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.6867733e-34,1.0,0.0,1.0,2.287412e-34,2.9112355e-36,2.8913896e-11,1.0
1.972342e-12,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.1520168e-33,1.0,0.0,1.0,5.5926307e-32,9.678199e-35,2.1107106e-11,1.0
1.8784356e-12,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.3390054e-38,1.0,0.0,1.0,2.0002417e-37,4.4232104e-38,0.9930548,1.0
3.727146e-12,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0348038e-35,1.0,0.0,1.0,1.5728695e-34,1.0395626e-36,8.8467786e-08,1.0
4.299739e-13,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.1940846e-05
7.9048714e-13,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.902916e-06
7.106897e-14,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.1614617e-33,1.0,0.0,1.0,2.8024702e-32,3.2284268e-34,3.1565235e-15,1.0
1.4153931e-13,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.6749034e-34,1.0,0.0,1.0,2.6251044e-33,6.789957e-35,9.4849536e-14,1.0
1.8655417e-13,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.6930983e-33,1.0,0.0,1.0,5.075138e-33,5.566634e-35,3.0332144e-15,1.0
1.3619208e-13,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0526296e-34,1.0,0.0,1.0,1.8602222e-32,2.4552895e-34,2.3758304e-11,1.0
2.282911e-14,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.703108e-32,1.0,0.0,1.0,1.8354404e-30,6.2186634e-33,6.697921e-17,1.0
2.9632e-14,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.1282664e-32,1.0,0.0,1.0,2.4485122e-31,9.3925755e-34,1.7195959e-19,1.0
5.2090368e-14,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,9.977628e-32,1.0,0.0,1.0,1.3088112e-30,1.4856288e-33,5.4442857e-19,1.0
8.405821e-13,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.1928596e-30,1.0,0.0,1.0,1.026663e-30,2.7307062e-34,2.7051492e-19,1.0
1.3342524e-13,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7.4294185e-37,5.668154e-37,0.999994,1.0
3.2770434e-14,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,7.522403e-33,1.0,0.0,1.0,7.069046e-32,4.146679e-34,5.435288e-16,1.0
5.119924e-13,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,9.4456407e-35,7.843413e-36,1.0,1.0
3.6394585e-13,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.3454787e-36,1.0,0.0,1.0,3.0789756e-35,1.8458407e-36,0.0002779589,1.0
4.3724594e-13,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.2558583e-34,1.0,0.0,1.0,7.6746575e-34,7.3764724e-36,2.665073e-09,1.0
2.0155134e-12,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.1350139e-36,1.0,0.0,1.0,3.630744e-35,1.1682589e-36,0.0023901204,1.0
7.0705844e-13,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,7.189899e-34,1.0,0.0,1.0,1.4521113e-33,8.6291036e-36,3.4927124e-12,1.0
1.4157256e-07,1.0,1.0,1.0,0.0,4.538445e-38,1.0,0.0,1.0,1.0,0.0,0.32788596,1.04002375e-19,1.0,0.0,1.0,3.8601843e-24,5.2404357e-26,8.08961e-29,1.0
1.6549528e-08,1.0,1.0,1.0,0.0,1.3287574e-38,1.0,0.0,1.0,1.0,0.0,0.5907831,1.4179586e-19,1.0,0.0,1.0,6.052596e-23,1.102154e-24,6.355423e-29,1.0
2.367023e-08,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.87170845,4.998591e-18,1.0,0.0,1.0,2.9899542e-20,4.499572e-23,4.6428875e-28,1.0
5.130581e-09,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.99464685,1.7553669e-14,1.0,0.0,1.0,1.9956324e-13,1.445904e-18,7.1664855e-27,1.0
2.9561699e-08,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.96903807,1.0129501e-15,1.0,0.0,1.0,2.9718233e-16,8.7356186e-21,2.511358e-27,1.0
6.481766e-09,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.8434171,1.1974032e-18,1.0,0.0,1.0,1.0273225e-20,5.491791e-23,6.355132e-29,1.0
7.3359967e-09,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.8713538,7.2547534e-19,1.0,0.0,1.0,3.9291245e-21,2.2306809e-23,4.0397397e-28,1.0
3.7197614e-07,1.0,1.0,1.0,0.0,1.7150787e-23,1.0,0.0,0.99994314,0.99990934,0.0,2.065256e-11,1.45829645e-05,1.0,0.0,1.0,3.5831624e-10,4.678488e-14,0.0,1.0
7.3330824e-07,1.0,1.0,1.0,0.0,3.8966317e-20,1.0,0.0,1.0,0.8392816,0.0,2.268308e-12,3.7776832e-08,1.0,0.0,1.0,5.6816175e-15,2.4871263e-17,0.0,1.0
2.0584084e-06,1.0,1.0,1.0,0.0,4.4750596e-23,1.0,0.0,0.99998176,0.99940795,0.0,1.0569906e-11,9.165589e-06,1.0,0.0,1.0,3.1373164e-11,3.947224e-15,0.0,1.0
2.8146067e-07,1.0,1.0,1.0,0.0,6.873459e-19,1.0,0.0,1.0,0.384326,0.0,2.8783857e-12,2.011561e-09,1.0,0.0,1.0,1.7270073e-16,8.870558e-18,0.0,1.0
4.1739042e-07,1.0,1.0,1.0,0.0,2.3398272e-18,1.0,0.0,1.0,0.11027132,0.0,1.6545707e-12,1.1654885e-09,1.0,0.0,1.0,4.4956052e-17,3.6751295e-18,0.0,1.0
9.75422e-06,1.0,1.0,1.0,0.0,2.3099034e-19,1.0,0.0,1.0,0.3063014,0.0,2.5884542e-12,5.803605e-09,1.0,0.0,1.0,7.734121e-17,6.4395525e-19,0.0,1.0
7.1364675e-06,1.0,1.0,1.0,0.0,2.8751557e-22,1.0,0.0,0.9999998,0.9980993,0.0,2.0017646e-11,6.6219064e-07,1.0,0.0,1.0,5.03972e-13,1.3019536e-16,0.0,1.0
2.6094438e-07,1.0,1.0,1.0,0.0,3.708071e-24,1.0,0.0,0.9999293,0.9999901,0.0,4.8114263e-11,2.8073306e-05,1.0,0.0,1.0,2.3355353e-09,1.3403153e-13,0.0,1.0
3.5559463e-08,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,7.004623e-32,1.0,0.0,1.0,5.6511445e-21,2.9135895e-22,1.0542147e-21,1.0
1.6232992e-08,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0310032e-31,1.0,0.0,1.0,5.5043865e-19,1.01916455e-20,6.783951e-20,1.0
2.1015227e-08,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.3293452e-31,1.0,0.0,1.0,2.7522797e-20,9.305116e-22,3.0616734e-22,1.0
1.8006606e-08,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.856833e-31,1.0,0.0,1.0,1.200839e-17,5.239872e-20,6.7009043e-19,1.0
1.6589064e-08,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.9706046e-31,1.0,0.0,1.0,7.2049174e-19,1.0480523e-20,3.7970102e-21,1.0
8.155085e-09,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.8443966e-31,1.0,0.0,1.0,7.1300595e-18,5.931893e-20,3.0760038e-21,1.0
3.588925e-05,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.160283e-05,6.873679e-16,1.0,0.0,1.0,0.00039910563,7.1334554e-08,0.0,1.0
2.5731055e-05,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0004456923,7.233175e-18,1.0,0.0,1.0,2.3524146e-06,5.440141e-09,1.0751344e-36,1.0
0.0007581725,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9992787,0.0,3.908051e-08,1.1186125e-19,1.0,0.0,1.0,1.5277745e-07,4.6454332e-07,0.0,1.0
8.3487845e-05,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9500225,4.258003e-28,1.0,0.0,1.0,9.312527e-13,7.983481e-13,2.7485655e-35,1.0
0.00034649053,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9998486,1.6103812e-30,1.0,0.0,1.0,3.556103e-15,1.36768614e-14,2.286276e-28,1.0
0.00020130166,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.952873,1.1264951e-28,1.0,0.0,1.0,6.83684e-14,8.516882e-14,1.8824066e-34,1.0
3.6196832e-06,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.5932165e-36,1.0,0.0,1.0,3.0822695e-14,5.202047e-14,4.42104e-28,1.0
3.206811e-06,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.578229e-36,1.0,0.0,1.0,1.902103e-14,4.462993e-14,4.4211284e-26,1.0
6.169271e-05,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.998699,6.7737763e-31,1.0,0.0,1.0,3.2832168e-15,8.792244e-15,6.630955e-33,1.0
1.1579901e-05,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9996927,1.970337e-28,1.0,0.0,1.0,1.2573526e-10,9.760642e-12,1.264995e-32,1.0
0.0068514664,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9999988,2.0454834e-05,0.0,4.153959e-13,6.8839323e-18,1.0,0.0,1.0,7.110249e-05,0.0011202594,0.0,1.0
0.004767119,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9999989,4.8868733e-05,0.0,6.9475415e-13,6.529895e-18,1.0,0.0,1.0,0.00012015424,0.0019491498,0.0,1.0
2.8519132e-09,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.06419436,4.4524504e-10,1.0,0.0,1.0,4.6836877e-09,7.527832e-17,1.4379415e-30,1.0
2.2827864e-09,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.010291983,1.6186943e-13,1.0,0.0,1.0,1.1527379e-14,3.0844773e-20,2.9635816e-31,1.0
2.8555776e-08,1.0,1.0,1.0,0.0,1.714988e-37,1.0,0.0,1.0,1.0,0.0,0.0024822932,1.1294069e-15,1.0,0.0,1.0,4.102483e-19,1.1231597e-23,1.8437913e-30,1.0
1.2079636e-08,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.047628473,5.5781266e-15,1.0,0.0,1.0,1.0984228e-16,6.495324e-22,3.899335e-29,1.0
2.3220339e-07,1.0,1.0,1.0,0.0,1.3844731e-33,1.0,0.0,1.0,1.0,0.0,8.3779094e-05,4.2190417e-18,1.0,0.0,1.0,2.5520295e-24,1.6091555e-27,3.9967205e-32,1.0
2.9057016e-08,1.0,1.0,1.0,0.0,1.2304221e-34,1.0,0.0,1.0,1.0,0.0,0.00051104743,9.475388e-18,1.0,0.0,1.0,1.5915959e-22,9.325636e-26,7.9588044e-32,1.0
3.4136602e-07,1.0,1.0,1.0,0.0,3.0744217e-35,1.0,0.0,1.0,1.0,0.0,0.00019785794,7.36437e-17,1.0,0.0,1.0,2.3448172e-22,1.800795e-26,2.2904978e-31,1.0
2.1850669e-08,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.012529879,1.02230466e-13,1.0,0.0,1.0,1.6343688e-15,2.015608e-21,2.8410514e-30,1.0
1.3890077e-09,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.16855778,7.52122e-12,1.0,0.0,1.0,3.3627504e-11,6.125196e-18,2.731286e-29,1.0
2.0618054e-06,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.94900864,2.814866e-10,1.0,0.0,1.0,5.278639e-10,1.6180073e-19,7.2839465e-21,1.0
1.4403367e-09,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.03028179,1.5736224e-12,1.0,0.0,1.0,8.847432e-13,6.67142e-19,7.455561e-31,1.0
6.6378942e-09,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0059590884,1.5860785e-13,1.0,0.0,1.0,2.2426605e-15,3.0262823e-21,1.9563436e-31,1.0
9.0496755e-10,1.0,1.0,1.0,0.0,1.7873525e-35,1.0,0.0,1.0,1.0,0.0,0.0007759676,9.363572e-17,1.0,0.0,1.0,2.1907625e-20,1.0534781e-23,1.15846254e-32,1.0
2.7641546e-08,1.0,1.0,1.0,0.0,3.002368e-34,1.0,0.0,1.0,1.0,0.0,0.00010916869,3.6959813e-17,1.0,0.0,1.0,1.6283453e-22,4.4869496e-26,6.890737e-33,1.0
1.7140968e-09,1.0,1.0,1.0,0.0,2.7169493e-34,1.0,0.0,1.0,1.0,0.0,0.0005693075,1.2055988e-17,1.0,0.0,1.0,8.542764e-22,9.853899e-25,4.3350384e-33,1.0
3.808276e-09,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9174853,2.231611e-21,1.0,0.0,1.0,5.6826946e-25,4.7682137e-26,4.7317006e-27,1.0
2.9842357e-07,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5496217,7.110655e-21,1.0,0.0,1.0,3.2917514e-26,3.3536897e-28,1.28545416e-26,1.0
3.83181e-09,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.96766746,2.772036e-20,1.0,0.0,1.0,4.5496603e-23,5.938512e-25,1.7893937e-26,1.0
1.2408312e-09,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9031706,3.0166595e-20,1.0,0.0,1.0,3.3522272e-23,1.3290154e-24,9.035433e-28,1.0
2.9993885e-10,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9843019,1.12470916e-20,1.0,0.0,1.0,7.002491e-23,3.973296e-24,5.4351986e-26,1.0
2.9432157e-10,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9822828,2.8106228e-21,1.0,0.0,1.0,6.3321837e-24,7.049629e-25,1.491404e-25,1.0
2.02637e-10,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9705912,1.4600689e-21,1.0,0.0,1.0,3.2255876e-24,9.074929e-25,8.736591e-27,1.0
6.975037e-10,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.99791723,1.3967249e-21,1.0,0.0,1.0,7.553262e-24,9.261898e-25,5.568789e-24,1.0
3.7636116e-10,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9999503,1.7999889e-14,1.0,0.0,1.0,7.4492365e-12,1.9001637e-17,7.372893e-23,1.0
3.9514525e-10,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9999314,6.7554837e-15,1.0,0.0,1.0,1.3444254e-12,1.0020993e-17,1.355032e-23,1.0
5.795298e-09,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9967242,9.1796485e-20,1.0,0.0,1.0,7.8186445e-22,4.0855122e-24,3.4743067e-24,1.0
4.4969764e-10,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.99728006,4.06779e-21,1.0,0.0,1.0,5.0093822e-23,3.447835e-24,1.2826978e-24,1.0
1.4502131e-10,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.99121225,2.9024217e-20,1.0,0.0,1.0,8.918313e-22,2.7498514e-23,3.6197527e-26,1.0
2.7332203e-10,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.99703604,2.973552e-20,1.0,0.0,1.0,1.3747927e-21,2.682076e-23,7.2809313e-25,1.0
1.882402e-09,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.99991095,6.1385897e-21,1.0,0.0,1.0,5.7487023e-22,7.359514e-24,1.0848241e-21,1.0
4.8066524e-09,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.99853855,3.538788e-19,1.0,0.0,1.0,1.378443e-20,2.87088e-23,8.5312925e-24,1.0
3.5042884e-09,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.98401415,2.0186252e-20,1.0,0.0,1.0,8.305614e-23,1.10323085e-24,2.7306134e-26,1.0
4.0072992e-10,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.98637956,7.7369124e-20,1.0,0.0,1.0,1.8755666e-21,2.954135e-23,1.1098102e-26,1.0
1.0498337e-07,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.98607236,1.0077152e-17,1.0,0.0,1.0,2.1917473e-10,2.846862e-14,2.4432814e-28,1.0
1.3671954e-07,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.8498839,5.136113e-20,1.0,0.0,1.0,1.2001585e-14,5.781088e-17,1.0414199e-29,1.0
5.466067e-07,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.27650186,1.1174092e-20,1.0,0.0,1.0,7.3687817e-17,7.1421426e-19,7.6120693e-31,1.0
8.7091377e-07,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.109730974,1.0868537e-21,1.0,0.0,1.0,8.298442e-19,4.7012035e-20,9.7589224e-32,1.0
5.014181e-07,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9155351,1.0353241e-21,1.0,0.0,1.0,3.0007108e-17,6.726849e-19,4.3335783e-28,1.0
6.811999e-08,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.99776995,5.4978864e-17,1.0,0.0,1.0,1.8763592e-08,6.1610184e-13,1.9193063e-27,1.0
1.8892983e-08,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9998889,9.685699e-27,1.0,0.0,1.0,4.5610226e-24,3.0770555e-24,2.3785626e-24,1.0
1.8551434e-07,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.99761885,9.432438e-25,1.0,0.0,1.0,1.0652665e-22,2.7562457e-24,4.2574382e-26,1.0
6.4706733e-09,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.99992853,2.5888423e-21,1.0,0.0,1.0,1.656924e-15,6.3284083e-19,6.4802144e-26,1.0
7.3917144e-09,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9997948,6.2828727e-27,1.0,0.0,1.0,3.139421e-24,3.840561e-24,3.5838528e-25,1.0
6.5755184e-09,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9999792,1.0981005e-23,1.0,0.0,1.0,1.0301176e-18,8.027148e-21,6.166345e-24,1.0
2.7097127e-09,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.99996775,2.7979705e-19,1.0,0.0,1.0,5.811705e-12,1.3636708e-16,4.8016715e-26,1.0
2.3608808e-09,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9999685,1.185649e-18,1.0,0.0,1.0,5.0525265e-11,6.2610637e-16,2.3984775e-26,1.0
9.1389024e-10,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.99999917,2.0229201e-19,1.0,0.0,1.0,7.492374e-11,1.9824808e-15,1.7855985e-23,1.0
8.897639e-10,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.99999744,7.849617e-19,1.0,0.0,1.0,5.9437927e-10,5.4729073e-15,7.080218e-25,1.0
6.838784e-10,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9999739,2.9457252e-18,1.0,0.0,1.0,7.430981e-10,3.3085382e-15,2.1097325e-26,1.0
3.2758297e-05,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.22780877,1.5108555e-26,1.0,0.0,1.0,5.4322758e-11,1.0326059e-11,8.103908e-37,1.0
9.654975e-05,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.268378,7.378766e-25,1.0,0.0,1.0,9.954193e-09,1.07037705e-10,1.735145e-36,1.0
0.0005219887,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.602041,0.0,4.65729e-10,3.8614145e-20,1.0,0.0,1.0,1.987857e-06,1.3099833e-05,0.0,1.0
3.939409e-07,1.0,1.0,1.0,0.0,1.9282672e-34,1.0,0.0,1.0,1.0,0.0,4.470541e-05,6.815834e-19,1.0,0.0,1.0,1.1492044e-20,8.149981e-21,1.5704594e-34,1.0
1.1359568e-06,1.0,1.0,1.0,0.0,9.27059e-33,1.0,0.0,1.0,1.0,0.0,5.489702e-05,1.14053965e-20,1.0,0.0,1.0,1.513263e-23,1.249215e-22,6.6850745e-34,1.0
9.2866316e-07,1.0,1.0,1.0,0.0,1.4166732e-32,1.0,0.0,1.0,0.9999999,0.0,2.0039059e-05,2.7050861e-20,1.0,0.0,1.0,3.7415064e-23,2.9749674e-22,2.1300771e-35,1.0
2.6580467e-06,1.0,1.0,1.0,0.0,4.2326105e-35,1.0,0.0,1.0,1.0,0.0,3.7236852e-05,4.5531094e-18,1.0,0.0,1.0,6.2766426e-20,9.67668e-21,1.3142219e-34,1.0
1.0296426e-06,1.0,1.0,1.0,0.0,4.4031185e-34,1.0,0.0,1.0,1.0,0.0,5.593275e-05,2.8614938e-19,1.0,0.0,1.0,2.5704896e-21,2.7727433e-21,2.2009577e-34,1.0
5.440906e-07,1.0,1.0,1.0,0.0,8.956442e-34,1.0,0.0,1.0,1.0,0.0,5.5969616e-05,1.3163794e-19,1.0,0.0,1.0,1.2587636e-21,2.0607323e-21,2.9200694e-34,1.0
